date,away_team,away_runs,away_hits,away_errors,home_team,home_runs,home_hits,home_errors
2019-03-20,Mariners,9,7,1,Athletics,7,9,0
2019-03-20,Pirates,6,10,0,Twins,5,11,0
2019-03-20,Tigers,3,4,1,Phillies,1,6,0
2019-03-20,Marlins,6,11,0,Cardinals,0,3,1
2019-03-20,Yankees,1,4,2,Astros,2,6,0
2019-03-20,Braves,8,9,3,Blue Jays,7,6,0
2019-03-20,Reds,6,11,1,Rangers,1,6,1
2019-03-20,D-backs,11,16,0,White Sox,2,5,0
2019-03-20,Brewers,10,13,0,Padres,7,10,1
2019-03-20,Red Sox,6,8,0,Orioles,4,10,1
2019-03-20,Angels,2,8,0,Indians,4,8,0
2019-03-20,Royals,8,8,0,Rockies,7,12,0
2019-03-20,Dodgers,4,10,3,Cubs,4,7,2
2019-03-20,Indians,0,4,0,Giants,13,16,0
2019-03-21,Mariners,5,9,1,Athletics,4,10,0
2019-03-21,Astros,3,7,1,Tigers,5,6,0
2019-03-21,Orioles,5,7,0,Pirates,7,7,0
2019-03-21,Blue Jays,6,9,0,Phillies,13,12,0
2019-03-21,Braves,1,10,1,Rays,8,9,0
2019-03-21,Yankees,3,6,1,Cardinals,11,14,0
2019-03-21,Marlins,0,6,0,Mets,6,9,1
2019-03-21,Royals,14,16,2,Reds,6,10,2
2019-03-21,Giants,5,10,1,Cubs,5,10,0
2019-03-21,Indians,3,10,1,Rangers,7,14,0
2019-03-21,Rangers,2,7,1,White Sox,12,12,1
2019-03-21,Dodgers,5,9,1,Brewers,11,11,1
2019-03-21,Angels,2,5,0,D-backs,1,6,0
2019-03-21,Rays,0,4,2,Red Sox,8,10,0
2019-03-21,Cardinals,1,8,1,Nationals,7,6,1
2019-03-21,Reds,3,5,3,Mariners,6,9,0
2019-03-22,Pirates,2,8,1,Rays,3,9,1
2019-03-22,Cardinals,15,21,0,Mets,5,14,3
2019-03-22,D-backs,10,12,0,Dodgers,4,9,0
2019-03-22,Rangers,3,7,2,Cubs,7,8,0
2019-03-22,Reds,4,6,0,Brewers,6,9,1
2019-03-22,White Sox,4,7,1,Angels,5,8,0
2019-03-22,Mets,3,9,0,Astros,7,12,1
2019-03-22,Red Sox,10,18,1,Twins,6,12,3
2019-03-22,Tigers,3,11,1,Braves,4,7,1
2019-03-22,Orioles,0,4,0,Blue Jays,4,9,0
2019-03-22,Phillies,3,7,0,Yankees,6,6,0
2019-03-22,Nationals,5,6,1,Marlins,5,13,1
2019-03-22,Cubs,3,6,3,Indians,8,12,1
2019-03-22,Giants,3,6,2,Royals,15,21,1
2019-03-22,Padres,5,10,0,Rockies,6,8,0
2019-03-22,Angels,7,11,1,Mariners,8,9,1
2019-03-22,Rockies,4,10,3,Giants,6,8,0
2019-03-23,Pirates,3,9,1,Red Sox,12,15,0
2019-03-23,Cardinals,4,9,0,Nationals,4,9,1
2019-03-23,Rays,7,11,1,Tigers,8,14,0
2019-03-23,Phillies,3,8,0,Pirates,5,7,0
2019-03-23,Mets,12,15,0,Braves,2,5,2
2019-03-23,Blue Jays,7,9,0,Yankees,3,8,2
2019-03-23,Canada Jr. Team,3,7,3,Blue Jays,8,7,0
2019-03-23,White Sox,5,11,0,Dodgers,1,3,1
2019-03-23,Brewers,7,11,0,Rangers,3,8,1
2019-03-23,Reds,5,8,2,Indians,8,11,0
2019-03-23,D-backs,2,9,0,Giants,3,8,1
2019-03-23,Royals,6,8,0,Brewers,4,7,0
2019-03-23,Angels,4,9,1,Padres,11,11,0
2019-03-23,Twins,8,10,1,Orioles,7,9,0
2019-03-23,Astros,5,10,0,Marlins,0,3,0
2019-03-23,Cubs,6,9,0,Rockies,11,17,3
2019-03-24,Nationals,4,10,2,Mets,8,9,0
2019-03-24,Nationals,3,5,0,Astros,5,13,0
2019-03-24,Pirates,1,9,0,Orioles,1,6,0
2019-03-24,Blue Jays,6,12,2,Tigers,18,17,0
2019-03-24,Orioles,4,11,3,Phillies,11,18,2
2019-03-24,Marlins,1,6,1,Cardinals,2,3,0
2019-03-24,Yankees,5,6,1,Twins,3,9,1
2019-03-24,Rangers,3,5,1,Sounds,4,6,3
2019-03-24,Rockies,4,7,0,Reds,3,8,0
2019-03-24,Royals,3,4,0,Rangers,3,9,0
2019-03-24,Indians,3,12,0,White Sox,7,11,0
2019-03-24,Cubs,24,27,0,Padres,6,7,1
2019-03-24,Brewers,3,6,0,D-backs,2,7,1
2019-03-24,Giants,0,3,0,Athletics,5,4,0
2019-03-24,Rays,2,8,0,Braves,4,8,0
2019-03-24,Dodgers,4,6,2,Angels,8,11,3
2019-03-25,Mets,9,14,0,Orioles,7,9,1
2019-03-25,Rays,2,8,0,Phillies,3,6,0
2019-03-25,Tigers Futures,1,5,0,Tigers,9,10,1
2019-03-25,Red Wings,5,8,0,Twins,2,5,0
2019-03-25,Rockies,3,9,0,Isotopes,7,9,1
2019-03-25,Yankees,3,5,0,Nationals,5,8,0
2019-03-25,Brewers,10,12,0,Blue Jays,5,8,1
2019-03-25,Royals,2,8,1,Storm Chasers,3,6,1
2019-03-25,Reds,5,9,1,Braves,8,8,2
2019-03-25,Cardinals,6,6,3,Redbirds,3,4,0
2019-03-25,Indians,10,10,1,Rangers,1,7,1
2019-03-25,Pirates,9,14,0,Astros,12,11,1
2019-03-25,Red Sox,2,7,0,Cubs,3,6,0
2019-03-25,White Sox,6,10,0,D-backs,3,8,1
2019-03-25,Athletics,5,8,1,Giants,4,6,2
2019-03-25,Dodgers,8,10,0,Angels,7,9,1
2019-03-25,Padres,8,10,0,Mariners,0,2,2
2019-03-26,Tigers,3,10,1,Rays,9,11,0
2019-03-26,Reds,5,8,2,Braves,7,11,0
2019-03-26,Indians,4,8,1,Rangers,5,8,2
2019-03-26,Rockies,5,7,1,Twins,5,11,2
2019-03-26,Pirates,5,8,0,Astros,1,3,1
2019-03-26,Red Sox,7,7,1,Cubs,16,15,0
2019-03-26,White Sox,7,14,0,D-backs,1,7,0
2019-03-26,Padres,1,7,0,Mariners,0,4,0
2019-03-26,Brewers,0,5,1,Blue Jays,2,7,1
2019-03-26,Athletics,4,7,0,Giants,2,6,0
2019-03-26,Angels,2,6,1,Dodgers,9,8,1
2019-03-28,Mets,2,5,0,Nationals,0,5,0
2019-03-28,Orioles,2,8,0,Yankees,7,9,1
2019-03-28,Cardinals,4,5,0,Brewers,5,7,0
2019-03-28,Braves,4,7,2,Phillies,10,7,0
2019-03-28,Tigers,2,4,0,Blue Jays,0,2,0
2019-03-28,Astros,5,10,1,Rays,1,4,0
2019-03-28,Cubs,12,13,0,Rangers,4,6,0
2019-03-28,Angels,0,3,0,Athletics,4,7,1
2019-03-28,D-backs,5,9,0,Dodgers,12,12,0
2019-03-28,Pirates,3,5,2,Reds,5,6,0
2019-03-28,Giants,0,5,0,Padres,2,6,0
2019-03-28,Indians,0,2,0,Twins,2,4,0
2019-03-28,Rockies,6,9,1,Marlins,3,4,2
2019-03-28,White Sox,3,4,3,Royals,5,5,0
2019-03-28,Red Sox,4,11,2,Mariners,12,12,2
2019-03-29,Tigers,0,2,1,Blue Jays,6,7,0
2019-03-29,Astros,2,6,2,Rays,4,6,0
2019-03-29,Rockies,6,11,0,Marlins,1,2,0
2019-03-29,Cardinals,9,14,0,Brewers,5,8,0
2019-03-29,Angels,6,10,0,Athletics,2,7,0
2019-03-29,D-backs,5,10,0,Dodgers,4,11,0
2019-03-29,Red Sox,7,8,1,Mariners,6,8,1
2019-03-29,Giants,1,6,0,Padres,4,8,0
2019-03-30,Mets,11,14,2,Nationals,8,9,1
2019-03-30,Orioles,5,9,0,Yankees,3,10,3
2019-03-30,Indians,2,4,1,Twins,1,2,0
2019-03-30,White Sox,6,10,1,Royals,8,10,0
2019-03-30,Tigers,0,5,0,Blue Jays,3,6,0
2019-03-30,Braves,6,10,0,Phillies,8,9,0
2019-03-30,Astros,1,8,1,Rays,3,7,0
2019-03-30,Rockies,3,8,1,Marlins,7,16,0
2019-03-30,Cardinals,2,7,1,Brewers,4,8,0
2019-03-30,Cubs,6,9,1,Rangers,8,10,0
2019-03-30,Giants,3,9,1,Padres,2,8,0
2019-03-30,Angels,2,6,0,Athletics,4,7,1
2019-03-30,D-backs,5,7,1,Dodgers,18,19,0
2019-03-30,Red Sox,5,9,2,Mariners,6,10,3
2019-03-31,Orioles,7,8,1,Yankees,5,9,1
2019-03-31,Tigers,4,10,0,Blue Jays,3,8,1
2019-03-31,Pirates,5,10,0,Reds,0,4,4
2019-03-31,Astros,1,3,0,Rays,3,8,0
2019-03-31,Rockies,0,5,0,Marlins,3,5,0
2019-03-31,Mets,5,13,1,Nationals,6,11,0
2019-03-31,Indians,3,6,1,Twins,9,15,0
2019-03-31,Cardinals,4,7,0,Brewers,5,9,1
2019-03-31,White Sox,6,11,0,Royals,3,6,0
2019-03-31,Cubs,10,17,0,Rangers,11,11,0
2019-03-31,Angels,1,3,2,Athletics,2,7,0
2019-03-31,D-backs,7,13,3,Dodgers,8,8,0
2019-03-31,Red Sox,8,9,1,Mariners,10,12,1
2019-03-31,Giants,1,2,3,Padres,3,8,0
2019-03-31,Braves,1,4,0,Phillies,5,5,0
2019-04-01,Cardinals,6,8,1,Pirates,5,6,2
2019-04-01,White Sox,3,3,1,Indians,5,8,1
2019-04-01,Tigers,1,2,1,Yankees,3,5,1
2019-04-01,Brewers,4,11,0,Reds,3,8,1
2019-04-01,Orioles,6,6,0,Blue Jays,5,6,1
2019-04-01,Rockies,1,6,1,Rays,7,9,0
2019-04-01,Cubs,0,9,6,Braves,8,12,1
2019-04-01,Mets,7,10,1,Marlins,3,9,0
2019-04-01,Astros,2,8,0,Rangers,1,2,0
2019-04-01,Red Sox,0,4,1,Athletics,7,9,0
2019-04-01,D-backs,10,15,0,Padres,3,6,1
2019-04-01,Angels,3,8,1,Mariners,6,10,4
2019-04-01,Giants,4,9,0,Dodgers,2,7,1
2019-04-02,Tigers,3,11,0,Yankees,1,6,0
2019-04-02,Brewers,4,7,0,Reds,3,4,0
2019-04-02,Phillies,8,14,0,Nationals,2,7,0
2019-04-02,Orioles,2,10,0,Blue Jays,1,6,1
2019-04-02,Rockies,0,2,1,Rays,4,8,0
2019-04-02,Mets,6,9,1,Marlins,5,16,1
2019-04-02,Astros,4,12,0,Rangers,6,9,0
2019-04-02,Twins,5,12,1,Royals,4,10,0
2019-04-02,Red Sox,0,7,0,Athletics,1,3,0
2019-04-02,D-backs,8,14,0,Padres,5,11,0
2019-04-02,Angels,1,4,0,Mariners,2,5,0
2019-04-02,Giants,5,9,2,Dodgers,6,7,1
2019-04-03,Brewers,1,2,0,Reds,0,3,0
2019-04-03,Phillies,8,10,3,Nationals,9,12,1
2019-04-03,Rockies,1,5,1,Rays,0,6,0
2019-04-03,White Sox,8,13,3,Indians,3,5,1
2019-04-03,Twins,7,11,1,Royals,6,9,0
2019-04-03,D-backs,1,7,0,Padres,4,5,1
2019-04-03,Tigers,2,3,1,Yankees,1,5,1
2019-04-03,Orioles,3,6,1,Blue Jays,5,10,0
2019-04-03,Mets,6,10,0,Marlins,4,7,1
2019-04-03,Cardinals,5,7,1,Pirates,4,8,0
2019-04-03,Cubs,4,12,1,Braves,6,8,0
2019-04-03,Astros,0,6,0,Rangers,4,5,2
2019-04-03,Red Sox,6,9,1,Athletics,3,5,1
2019-04-03,Giants,3,6,0,Dodgers,5,7,0
2019-04-04,Royals,4,8,2,Tigers,5,6,1
2019-04-04,Nationals,4,5,2,Mets,0,4,0
2019-04-04,Yankees,8,12,0,Orioles,4,10,0
2019-04-04,Red Sox,3,10,0,Athletics,7,13,0
2019-04-04,Blue Jays,1,3,1,Indians,4,7,0
2019-04-04,Reds,0,6,0,Pirates,2,10,0
2019-04-04,Cubs,4,6,0,Braves,9,13,0
2019-04-04,Rangers,11,15,2,Angels,4,8,1
2019-04-05,Mariners,8,9,3,White Sox,10,9,0
2019-04-05,Dodgers,10,13,1,Rockies,6,10,1
2019-04-05,Padres,5,9,0,Cardinals,3,4,0
2019-04-05,Rays,5,11,2,Giants,2,8,1
